"1036";"OT00001438";"N21C";"N21";"26401";"07/03/2018";"17:44";"17:44";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:26"
"1037";"OT00001438";"N21C";"N21";"25600";"07/03/2018";"17:36";"17:36";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Absent";"Par manque de place  (quatre plans de lignes déjà présents sur le support). Autre face non dédiée aux informations RATP  (voir photo ensemble).";"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:26"
"1038";"OT00001438";"N21C";"N21";"601";"07/03/2018";"17:32";"17:32";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:26"
"1039";"OT00001438";"N21C";"N21";"589";"07/03/2018";"17:31";"17:31";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:26"
"1040";"OT00001438";"N21C";"N21";"600";"07/03/2018";"17:30";"17:30";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:26"
"1041";"OT00001438";"N21C";"N21";"590";"07/03/2018";"17:28";"17:28";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1042";"OT00001438";"N21C";"N21";"599";"07/03/2018";"17:28";"17:28";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1043";"OT00001438";"N21C";"N21";"591";"07/03/2018";"13:22";"13:22";"non";"non";"non";"Oui";"non";"non";"non";"non";"non";"non";"Affiches politiques très déchirées.";"Tags au dos support";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Absent";NULL;"Absent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:24"
"1044";"OT00001438";"N21C";"N21";"598";"07/03/2018";"13:26";"13:26";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:24"
"1045";"OT00001438";"N21C";"N21";"592";"07/03/2018";"13:28";"13:28";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Absent";"Par manque de place  (quatre plans de lignes déjà présents sur le support). Autre face non dédiée aux informations RATP  (voir photo ensemble).";"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
